gene_id	gameto_4	gameto_5	sporo_2	sporo_3	sporo_4
gene:AT4G11485	388	333	1	3	3
gene:AT4G11490	0	2	0	1	0
gene:AT4G11510	29718	21459	0	0	1
gene:AT4G11521	3	0	678	248	257
gene:AT4G11530	2	3	350	190	186
gene:AT4G11540	0	0	0	0	0
gene:AT4G11543	18	7	1	0	1
gene:AT4G11547	1	0	13	5	12
gene:AT4G11550	2	0	14	32	26
gene:AT4G11560	1184	1963	969	1167	1250
gene:AT4G11570	1324	678	3565	3029	2942
gene:AT4G11580	1	0	0	0	0
gene:AT4G11590	0	0	28	7	9
gene:AT4G11600	1809	622	3595	2109	2496
gene:AT4G11610	0	0	0	1	1
gene:AT4G11630	782	289	526	629	686
gene:AT4G11640	7	0	140	191	232
gene:AT4G11650	1	0	0	0	1
gene:AT4G11653	115	2	0	0	0
gene:AT4G11655	1	0	9	8	10
gene:AT4G11660	439	341	250	268	267
gene:AT4G11670	1684	1628	850	787	891
gene:AT4G11680	633	758	359	300	348
gene:AT4G11690	538	93	32	59	60
gene:AT4G11700	2	0	4	5	7
gene:AT4G11720	52	33	6	2	8
gene:AT4G11730	0	0	1	0	1
gene:AT4G11740	1470	323	1062	1056	1047
gene:AT4G11745	1	0	0	0	0
gene:AT4G11750	0	0	0	0	0
gene:AT4G11760	0	1	1	0	0
gene:AT4G11770	0	0	1	0	0
gene:AT4G11780	0	0	12	8	6
gene:AT4G11790	851	1090	897	1157	1338
gene:AT4G11800	349	1	1378	1089	1120
gene:AT4G11810	12	11	6	5	3
gene:AT4G11820	459	59	1919	2230	2023
gene:AT4G11830	3873	4455	3148	4173	4389
gene:AT4G11840	853	823	2374	1748	1943
gene:AT4G11845	172	58	121	143	131
gene:AT4G11850	1365	2185	5250	3446	3359
gene:AT4G11860	345	1549	932	925	1033
gene:AT4G11870	0	0	0	0	0
gene:AT4G11880	0	0	3	9	12
gene:AT4G11890	0	122	1951	1900	2132
gene:AT4G11900	482	0	1500	1314	1497
gene:AT4G11910	0	0	22	18	20
gene:AT4G11911	0	0	1	4	4
gene:AT4G11920	782	245	138	208	227
gene:AT4G11930	0	0	0	0	0
gene:AT4G11940	0	0	0	0	0
gene:AT4G11950	8	9	9	18	6
gene:AT4G11960	214	977	950	1045	1053
gene:AT4G11970	18	12	287	326	381
gene:AT4G11980	901	114	408	555	636
gene:AT4G11990	3852	1712	38	53	58
gene:AT4G12000	498	36	474	338	335
gene:AT4G12005	13	100	23	25	23
gene:AT4G12010	299	183	641	571	622
gene:AT4G12020	331	484	1185	1151	1218
gene:AT4G12030	0	0	555	1199	871
gene:AT4G12040	291	33	2508	1501	1601
gene:AT4G12050	1	3	6	5	3
gene:AT4G12060	615	117	2364	2716	2844
gene:AT4G12070	2	0	704	623	641
gene:AT4G12080	1	0	19	27	25
gene:AT4G12090	0	11	12	6	4
gene:AT4G12100	24	12	0	0	1
gene:AT4G12110	1	13	829	862	821
gene:AT4G12120	0	0	663	480	470
gene:AT4G12130	11	875	117	216	212
gene:AT4G12140	0	0	0	0	0
gene:AT4G12150	0	0	0	0	0
gene:AT4G12170	0	0	0	0	0
gene:AT4G12190	0	0	0	0	0
gene:AT4G12210	0	0	1	0	0
gene:AT4G12220	0	0	0	0	0
gene:AT4G12230	232	66	1236	1148	1229
gene:AT4G12240	95	18	64	50	80
gene:AT4G12250	522	738	376	427	437
gene:AT4G12270	15	28	1	3	1
gene:AT4G12280	2	0	0	1	1
gene:AT4G12290	0	1	1962	1305	1350
gene:AT4G12300	0	0	348	341	332
gene:AT4G12310	0	0	503	298	251
gene:AT4G12320	0	0	1432	758	689
gene:AT4G12330	1	0	10	7	14
gene:AT4G12334	0	0	0	0	0
gene:AT4G12340	184	427	770	905	985
gene:AT4G12350	0	98	4	9	6
gene:AT4G12360	0	0	0	0	2
gene:AT4G12370	0	0	1	2	11
gene:AT4G12380	1	13	10	4	11
gene:AT4G12382	8	18	14	7	16
gene:AT4G12390	0	0	181	231	248
gene:AT4G12400	6503	2738	104	99	73
gene:AT4G12410	0	0	14	13	8
gene:AT4G12420	3	1	6420	7785	8035
gene:AT4G12430	0	3	232	422	470
gene:AT4G12440	0	0	4	4	5
gene:AT4G12450	0	0	6	5	6
gene:AT4G12460	690	527	864	812	855
gene:AT4G12470	0	0	133	204	230
gene:AT4G12480	0	0	135	102	220
gene:AT4G12485	0	0	1	0	2
gene:AT4G12490	0	0	41	24	120
gene:AT4G12495	0	0	27	12	64
gene:AT4G12500	0	0	5	1	17
gene:AT4G12510	0	0	1	0	0
gene:AT4G12520	0	0	4	0	0
gene:AT4G12530	0	0	0	0	0
gene:AT4G12540	26	5	15	45	46
gene:AT4G12543	1	0	1	0	0
gene:AT4G12545	1	0	1	0	0
gene:AT4G12550	1	0	0	1	0
gene:AT4G12555	1	0	0	1	0
gene:AT4G12560	518	378	1486	1631	1807
gene:AT4G12570	1418	2001	826	756	793
gene:AT4G12580	0	0	13	51	36
gene:AT4G12590	548	217	1686	1623	1768
gene:AT4G12600	603	26	1247	1850	2193
gene:AT4G12610	2418	1967	853	883	958
gene:AT4G12617	0	0	1	0	0
gene:AT4G12620	306	267	154	179	217
gene:AT4G12640	237	592	723	830	906
gene:AT4G12650	2721	1947	4156	3803	3891
gene:AT4G12670	698	552	303	342	329
gene:AT4G12680	56	64	186	303	269
gene:AT4G12690	0	0	114	152	130
gene:AT4G12700	799	1884	219	334	377
gene:AT4G12710	193	273	370	397	416
gene:AT4G12720	1738	1179	5389	4680	4523
gene:AT4G12730	105	100	2641	2495	2115
gene:AT4G12731	0	0	2	0	0
gene:AT4G12735	0	0	78	16	12
gene:AT4G12740	42	8	17	34	35
gene:AT4G12750	817	396	665	673	782
gene:AT4G12760	540	393	299	396	384
gene:AT4G12770	1321	517	1343	1220	1239
gene:AT4G12780	1926	1053	1545	1594	1549
gene:AT4G12790	1219	958	1779	1878	1965
gene:AT4G12800	83	268	73540	76410	71658
gene:AT4G12810	0	0	1	3	2
gene:AT4G12820	1	2	2	3	6
gene:AT4G12825	0	0	0	0	0
gene:AT4G12830	0	0	509	651	526
gene:AT4G12840	7	0	193	230	224
gene:AT4G12850	0	0	54	92	76
gene:AT4G12860	0	0	0	1	1
gene:AT4G12870	0	0	5	12	29
gene:AT4G12880	0	0	1010	945	818
gene:AT4G12890	0	1	1	4	0
gene:AT4G12900	1	0	479	450	445
gene:AT4G12910	1	0	597	521	524
gene:AT4G12920	0	0	0	0	0
gene:AT4G12930	0	0	0	0	0
gene:AT4G12940	0	0	0	0	0
gene:AT4G12950	0	0	0	0	0
gene:AT4G12960	4	4	0	13	6
gene:AT4G12970	0	0	208	457	521
gene:AT4G12980	336	202	575	1031	1011
gene:AT4G12990	759	14	151	267	250
gene:AT4G13000	0	1	7	23	31
gene:AT4G13010	626	1540	2044	2152	2036
gene:AT4G13020	1038	1741	1386	1616	1612
gene:AT4G13030	3	1	123	135	105
gene:AT4G13040	0	0	775	702	751
gene:AT4G13050	246	278	728	1257	1309
gene:AT4G13060	0	0	1	0	1
gene:AT4G13070	675	124	166	153	157
gene:AT4G13075	0	0	0	0	0
gene:AT4G13080	0	0	0	0	0
gene:AT4G13090	0	0	0	0	0
gene:AT4G13095	8	54	1	0	0
gene:AT4G13100	0	0	271	278	287
gene:AT4G13110	84	122	207	189	166
gene:AT4G13130	0	0	2	3	0
gene:AT4G13150	293	310	938	913	1011
gene:AT4G13160	1	2	305	280	278
gene:AT4G13170	316	283	1340	1911	2052
gene:AT4G13180	41	324	239	273	205
gene:AT4G13190	3	0	12	12	13
gene:AT4G13195	0	0	84	132	132
gene:AT4G13200	380	235	1467	1780	1961
gene:AT4G13210	0	1	18	52	77
gene:AT4G13220	34	19	924	1311	1280
gene:AT4G13230	0	0	0	0	0
gene:AT4G13235	0	0	1	3	0
gene:AT4G13240	0	0	0	2	0
gene:AT4G13250	139	154	6725	3877	4847
gene:AT4G13260	0	0	30	39	67
gene:AT4G13261	1262	80	0	0	0
gene:AT4G13263	1391	134	0	0	0
gene:AT4G13266	0	0	2	0	0
gene:AT4G13270	467	75	753	797	880
gene:AT4G13280	4	1	27	20	23
gene:AT4G13290	0	0	2	11	11
gene:AT4G13300	1	0	0	0	0
gene:AT4G13310	12	6	1	1	0
gene:AT4G13320	29	356	39	43	63
gene:AT4G13330	298	663	173	198	210
gene:AT4G13340	272	12	4605	1759	1623
gene:AT4G13345	3	0	480	386	359
gene:AT4G13350	2757	1544	3504	2806	2798
gene:AT4G13360	862	670	1845	1661	1749
gene:AT4G13370	125	75	118	210	232
gene:AT4G13380	0	0	0	0	0
gene:AT4G13390	1	1	10	1	2
gene:AT4G13395	5	187	1707	443	535
gene:AT4G13400	64	323	256	291	290
gene:AT4G13410	0	0	107	468	503
gene:AT4G13420	0	3	9	2	2
gene:AT4G13430	2777	1270	5999	6638	6478
gene:AT4G13440	0	0	1	0	3
gene:AT4G13450	1	0	6	4	11
gene:AT4G13460	0	2	948	1031	957
gene:AT4G13480	0	0	0	0	0
gene:AT4G13490	0	0	0	0	0
gene:AT4G13500	23	40	2192	2632	2811
gene:AT4G13510	241	280	3213	2486	2501
gene:AT4G13520	251	27	872	1180	1215
gene:AT4G13530	1544	625	1043	1038	913
gene:AT4G13540	18	1	24	64	78
gene:AT4G13550	736	443	792	845	918
gene:AT4G13560	0	0	370	367	410
gene:AT4G13570	0	0	239	297	237
gene:AT4G13572	0	0	652	586	624
gene:AT4G13575	1	0	1612	2390	2074
gene:AT4G13577	2	0	29	23	13
gene:AT4G13580	34	11	117	180	197
gene:AT4G13590	724	1107	2157	2621	2961
gene:AT4G13600	5	0	11	34	33
gene:AT4G13610	65	46	2	0	2
gene:AT4G13615	487	540	1354	1760	1635
gene:AT4G13620	1	0	1	0	1
gene:AT4G13630	2	0	406	415	449
gene:AT4G13640	0	0	1102	1183	1309
gene:AT4G13650	46	167	123	184	230
gene:AT4G13660	163	141	5	3	5
gene:AT4G13670	1309	410	1445	2076	2177
gene:AT4G13680	1067	515	6	3	2
gene:AT4G13690	141	179	32	65	52
gene:AT4G13700	66	402	0	0	0
gene:AT4G13710	0	3	177	286	338
gene:AT4G13720	393	234	544	729	838
gene:AT4G13730	521	923	711	675	718
gene:AT4G13750	6568	2428	505	625	646
gene:AT4G13760	0	0	0	0	0
gene:AT4G13770	0	0	3204	3488	2813
gene:AT4G13780	7510	3802	2462	2824	3114
gene:AT4G13790	0	0	0	5	2
gene:AT4G13800	2733	1067	19	20	26
gene:AT4G13810	485	207	1385	805	1085
gene:AT4G13820	20	102	234	168	182
gene:AT4G13830	231	155	2874	2000	2161
gene:AT4G13840	10	0	3987	2557	2411
gene:AT4G13850	1470	1496	2347	2679	2927
gene:AT4G13860	23	123	74	59	51
gene:AT4G13870	52	290	199	176	197
gene:AT4G13880	394	106	119	131	158
gene:AT4G13885	14	89	63	53	55
gene:AT4G13890	9	20	63	70	78
gene:AT4G13920	159	115	718	471	489
gene:AT4G13930	713	1306	3378	4792	4772
gene:AT4G13940	2061	2868	18401	22814	24412
gene:AT4G13950	9	6	199	185	230
gene:AT4G13955	117	164	0	0	1
gene:AT4G13960	845	730	0	0	1
gene:AT4G13965	0	1	1	0	0
gene:AT4G13968	0	0	0	0	0
gene:AT4G13970	750	608	482	618	658
gene:AT4G13980	579	89	465	553	640
gene:AT4G13985	1	204	0	0	1
gene:AT4G13990	572	188	83	139	127
gene:AT4G13992	0	0	33	41	56
gene:AT4G14000	334	238	572	845	884
gene:AT4G14010	0	0	109	219	213
gene:AT4G14020	0	0	133	67	43
gene:AT4G14030	0	45	3364	3750	3895
gene:AT4G14040	0	1	2841	4576	4230
gene:AT4G14050	329	0	76	92	98
gene:AT4G14060	1	0	2	0	0
gene:AT4G14070	7550	4760	3581	2943	3247
gene:AT4G14080	148	922	0	0	0
gene:AT4G14090	6	7	154	179	188
gene:AT4G14096	12	16	226	256	263
gene:AT4G14100	3	2	251	297	326
gene:AT4G14103	82	169	65	110	123
gene:AT4G14104	0	1	7	6	4
gene:AT4G14105	0	0	0	0	1
gene:AT4G14110	88	59	524	656	770
gene:AT4G14120	28	105	82	95	120
gene:AT4G14130	0	0	39	69	58
gene:AT4G14140	3402	892	8	31	18
gene:AT4G14145	66	5	237	341	335
gene:AT4G14147	8	125	239	272	315
gene:AT4G14150	934	88	55	148	135
gene:AT4G14160	2546	4151	2884	2635	2761
gene:AT4G14165	155	2	2	1	1
gene:AT4G14170	650	323	68	66	89
gene:AT4G14180	202	561	163	241	220
gene:AT4G14190	293	216	266	414	415
gene:AT4G14200	17	98	248	448	471
gene:AT4G14210	3758	2892	2934	3670	3958
gene:AT4G14220	1425	1457	1581	1403	1365
gene:AT4G14225	0	0	2	0	0
gene:AT4G14226	0	0	0	1	0
gene:AT4G14230	195	111	2497	1848	2009
gene:AT4G14240	351	104	944	959	974
gene:AT4G14245	0	0	0	1	0
gene:AT4G14250	6	6	0	0	0
gene:AT4G14260	4	4	0	0	0
gene:AT4G14270	685	887	2057	1122	1500
gene:AT4G14272	19	0	0	0	0
gene:AT4G14276	974	207	0	1	0
gene:AT4G14280	1	0	1	0	3
gene:AT4G14290	564	199	72	149	123
gene:AT4G14300	1722	944	1257	1407	1510
gene:AT4G14301	0	0	1	0	1
gene:AT4G14305	1	1	9	26	21
gene:AT4G14310	313	157	238	384	461
gene:AT4G14315	47	0	0	0	0
gene:AT4G14320	508	961	2443	3891	4424
gene:AT4G14330	761	8	68	223	314
gene:AT4G14340	496	897	1057	1019	1097
gene:AT4G14342	194	85	903	1321	1360
gene:AT4G14350	2741	1073	2085	1886	2011
gene:AT4G14358	0	13	102	108	146
gene:AT4G14360	29	323	2425	2210	2354
gene:AT4G14365	14	9	15445	5974	6003
gene:AT4G14368	0	0	51	0	4
gene:AT4G14370	599	285	1998	391	333
gene:AT4G14380	1	4	7	12	6
gene:AT4G14385	296	36	499	625	685
gene:AT4G14390	4	10	204	44	46
gene:AT4G14400	102	1	17797	6710	8879
gene:AT4G14410	2307	875	1378	1185	1222
gene:AT4G14420	114	332	1490	1915	2042
gene:AT4G14430	756	223	738	707	809
gene:AT4G14440	2	1	513	573	654
gene:AT4G14450	1	0	373	75	107
gene:AT4G14455	801	123	427	394	424
gene:AT4G14465	0	0	5	4	7
gene:AT4G14480	2	25	333	563	620
gene:AT4G14490	43	27	43	85	94
gene:AT4G14500	556	440	2834	3123	3471
gene:AT4G14510	1897	1734	1695	2303	2501
gene:AT4G14520	226	1659	240	237	237
gene:AT4G14530	0	0	2	3	0
gene:AT4G14540	957	2	579	701	669
gene:AT4G14550	3	1	278	439	326
gene:AT4G14560	0	0	844	610	669
gene:AT4G14570	3238	1046	1451	1608	1755
gene:AT4G14580	1	0	92	46	36
gene:AT4G14590	314	335	106	112	116
gene:AT4G14600	276	99	188	243	223
gene:AT4G14605	990	1999	509	829	923
gene:AT4G14615	182	50	536	654	707
gene:AT4G14620	37	85	233	298	394
gene:AT4G14630	1	0	6	15	9
gene:AT4G14640	0	0	37	30	21
gene:AT4G14650	0	0	17	23	13
gene:AT4G14660	504	313	185	234	250
gene:AT4G14670	580	135	0	1	1
gene:AT4G14675	1	2	1	0	0
gene:AT4G14680	154	463	1725	1442	1049
gene:AT4G14690	1088	820	2	28	19
gene:AT4G14695	0	101	3	11	7
gene:AT4G14700	60	233	89	71	114
gene:AT4G14710	242	344	2291	1718	1815
gene:AT4G14713	8	5	100	153	164
gene:AT4G14716	616	798	2188	1908	1925
gene:AT4G14720	778	291	257	316	385
gene:AT4G14723	0	0	1	3	7
gene:AT4G14730	50	10	1	1	1
gene:AT4G14740	118	309	886	876	922
gene:AT4G14746	0	0	685	260	356
gene:AT4G14750	0	1	166	195	184
gene:AT4G14760	595	191	1987	1523	1614
gene:AT4G14770	165	417	477	872	937
gene:AT4G14780	5068	2457	4	4	4
gene:AT4G14785	0	0	0	2	1
gene:AT4G14790	1649	661	337	381	384
gene:AT4G14800	532	211	1326	1366	1572
gene:AT4G14805	389	0	0	0	1
gene:AT4G14810	0	0	0	0	0
gene:AT4G14815	0	0	0	0	2
gene:AT4G14819	0	0	5	7	2
gene:AT4G14820	30	39	107	70	95
gene:AT4G14830	57	31	115	124	135
gene:AT4G14840	329	181	154	178	215
gene:AT4G14850	105	183	82	107	108
gene:AT4G14860	0	3	21	25	15
gene:AT4G14870	26	8	1161	1365	1492
gene:AT4G14880	582	667	12478	10514	11014
gene:AT4G14890	16	1	2028	2950	3129
gene:AT4G14900	748	659	2969	4134	4272
gene:AT4G14905	942	209	228	353	361
gene:AT4G14910	77	235	957	1144	1151
gene:AT4G14920	2751	1286	1183	1337	1326
gene:AT4G14930	59	485	820	751	823
gene:AT4G14940	0	0	56	121	120
gene:AT4G14950	446	161	560	551	546
gene:AT4G14960	9699	9403	16615	14710	15336
gene:AT4G14965	684	140	606	697	736
gene:AT4G14970	934	967	186	257	298
gene:AT4G14980	1	0	0	2	1
gene:AT4G14990	1929	334	1003	947	1062
gene:AT4G15000	2972	1442	3126	5035	5675
gene:AT4G15010	259	541	640	678	751
gene:AT4G15020	601	325	614	766	812
gene:AT4G15025	0	0	37	47	52
gene:AT4G15030	1515	546	300	375	456
gene:AT4G15040	2581	1011	6	3	6
gene:AT4G15050	76	35	1	0	1
gene:AT4G15053	572	653	0	0	0
gene:AT4G15056	25	45	0	0	0
gene:AT4G15060	2	0	0	0	1
gene:AT4G15070	252	165	213	126	129
gene:AT4G15075	0	10	0	0	0
gene:AT4G15080	973	568	954	869	1024
gene:AT4G15090	1438	139	520	630	713
gene:AT4G15093	11	142	151	160	172
gene:AT4G15096	27	61	5	13	15
gene:AT4G15100	1	4	2	1	3
gene:AT4G15110	874	788	3328	4015	4182
gene:AT4G15120	0	1	16	30	19
gene:AT4G15130	132	165	710	699	700
gene:AT4G15140	1	0	214	225	200
gene:AT4G15150	0	0	10	6	3
gene:AT4G15160	0	0	5	33	32
gene:AT4G15165	0	0	55	95	93
gene:AT4G15180	3267	3706	2706	2645	2722
gene:AT4G15200	0	24	0	6	1
gene:AT4G15210	0	0	103	525	311
gene:AT4G15215	459	610	210	280	315
gene:AT4G15230	1086	310	56	98	108
gene:AT4G15233	1675	734	1079	789	871
gene:AT4G15236	623	568	96	85	79
gene:AT4G15240	0	0	259	312	343
gene:AT4G15245	0	0	0	0	0
gene:AT4G15248	0	0	3	2	8
gene:AT4G15250	4	0	0	0	0
gene:AT4G15260	1	54	485	388	382
gene:AT4G15270	0	1	16	11	8
gene:AT4G15280	0	0	38	39	17
gene:AT4G15290	0	0	0	0	0
gene:AT4G15300	0	0	3	3	7
gene:AT4G15310	0	0	0	0	0
gene:AT4G15320	0	0	2	2	1
gene:AT4G15330	22	0	0	0	0
gene:AT4G15340	3	2	0	0	0
gene:AT4G15350	2	0	0	1	0
gene:AT4G15360	14	5	0	0	0
gene:AT4G15370	7	52	0	0	0
gene:AT4G15380	18	2	12	17	24
gene:AT4G15390	2	0	0	0	0
gene:AT4G15393	1	0	0	0	0
gene:AT4G15396	1	0	1	0	0
gene:AT4G15400	0	0	1	1	0
gene:AT4G15410	1643	599	392	410	424
gene:AT4G15415	1668	1524	1093	1251	1302
gene:AT4G15417	0	11	15	10	8
gene:AT4G15420	219	506	765	812	822
gene:AT4G15430	198	69	129	303	347
gene:AT4G15440	0	0	235	383	354
gene:AT4G15450	34	25	453	517	496
gene:AT4G15460	0	0	0	0	0
gene:AT4G15470	2909	2666	4363	3736	3729
gene:AT4G15475	267	249	805	733	871
gene:AT4G15480	1	10	34	51	68
gene:AT4G15490	524	0	424	575	572
gene:AT4G15500	0	0	121	154	114
gene:AT4G15510	138	560	1213	1643	1719
gene:AT4G15520	404	13	242	330	367
gene:AT4G15530	11	23	1451	1516	1063
gene:AT4G15540	89	20	1205	1630	1589
gene:AT4G15545	19	0	8583	8678	9095
gene:AT4G15550	88	214	1365	1759	1781
gene:AT4G15560	2806	3905	16604	19988	19574
gene:AT4G15562	5	3	0	1	0
gene:AT4G15563	2715	1398	17	31	23
gene:AT4G15570	784	366	432	569	625
gene:AT4G15610	1	0	44	133	34
gene:AT4G15620	0	0	136	213	225
gene:AT4G15630	0	0	587	519	524
gene:AT4G15640	1111	1116	414	551	722
gene:AT4G15650	0	0	4	1	1
gene:AT4G15660	1	0	812	567	671
gene:AT4G15670	0	0	540	369	462
gene:AT4G15680	0	0	568	401	593
gene:AT4G15690	0	0	672	363	481
gene:AT4G15700	0	0	816	558	625
gene:AT4G15710	1134	671	26	6	11
gene:AT4G15715	0	0	0	0	0
gene:AT4G15720	0	0	23	22	22
gene:AT4G15730	939	218	97	95	111
gene:AT4G15733	0	0	0	0	0
gene:AT4G15735	128	0	0	0	0
gene:AT4G15740	0	0	0	2	0
gene:AT4G15750	2	6	0	0	1
gene:AT4G15755	1	0	0	0	0
gene:AT4G15760	1	179	1098	750	673
gene:AT4G15765	0	0	79	53	31
gene:AT4G15770	20	45	661	958	1036
gene:AT4G15780	337	111	1340	1360	1606
gene:AT4G15790	0	10	460	562	597
gene:AT4G15800	0	9	810	437	425
gene:AT4G15802	15	46	1455	1621	1837
gene:AT4G15810	160	288	291	387	420
gene:AT4G15820	178	327	313	405	427
gene:AT4G15830	0	1	83	212	251
gene:AT4G15840	342	1383	1089	1028	1064
gene:AT4G15850	354	371	146	212	233
gene:AT4G15870	0	0	0	0	0
gene:AT4G15880	1085	280	902	983	1056
gene:AT4G15885	36	0	0	1	0
gene:AT4G15890	330	331	111	166	196
gene:AT4G15900	1	41	1827	2072	2334
gene:AT4G15910	1676	960	83	292	413
gene:AT4G15920	0	2	816	1317	1238
gene:AT4G15930	1116	71	625	763	804
gene:AT4G15940	3	315	628	603	641
gene:AT4G15950	1	0	193	313	341
gene:AT4G15953	0	0	22	25	36
gene:AT4G15955	211	5	222	226	231
gene:AT4G15960	0	0	41	78	70
gene:AT4G15970	263	85	0	0	2
gene:AT4G15975	4	189	338	186	190
gene:AT4G15980	0	0	0	0	0
gene:AT4G15990	2	278	39	94	78
gene:AT4G16000	0	1	160	183	178
gene:AT4G16008	0	0	242	368	330
gene:AT4G16015	0	0	37	60	62
gene:AT4G16024	0	0	0	0	0
gene:AT4G16030	18	1	0	0	0
gene:AT4G16040	0	0	0	0	0
gene:AT4G16045	0	7	1	0	0
gene:AT4G16050	1031	12	0	2	0
gene:AT4G16060	661	453	911	749	872
gene:AT4G16070	521	96	454	445	450
gene:AT4G16080	47	6	0	0	0
gene:AT4G16090	0	0	0	1	0
gene:AT4G16095	0	1	0	0	0
gene:AT4G16100	66	82	275	294	321
gene:AT4G16110	96	182	374	336	389
gene:AT4G16120	1	4	396	444	412
gene:AT4G16130	797	304	1491	1446	1533
gene:AT4G16140	2	0	185	646	706
gene:AT4G16141	17	258	380	636	743
gene:AT4G16143	905	1457	3038	3147	3324
gene:AT4G16144	532	612	743	611	591
gene:AT4G16146	0	0	1502	594	834
gene:AT4G16150	1018	1134	3146	2455	2682
gene:AT4G16155	1860	1150	2810	3440	3787
gene:AT4G16160	0	0	1	6	7
gene:AT4G16162	0	0	13	20	9
gene:AT4G16165	0	0	0	0	0
gene:AT4G16180	1453	1345	1712	1369	1458
gene:AT4G16190	186	647	7191	4451	4912
gene:AT4G16195	2	11	0	0	0
gene:AT4G16200	0	0	0	1	0
gene:AT4G16210	150	179	567	423	419
gene:AT4G16215	2	0	0	0	0
gene:AT4G16220	2	0	0	0	0
gene:AT4G16230	0	0	0	0	1
gene:AT4G16233	0	0	0	0	0
gene:AT4G16240	0	0	1	3	8
gene:AT4G16250	611	727	844	767	710
gene:AT4G16260	7	1	229	449	95
gene:AT4G16265	7	36	143	154	166
gene:AT4G16270	14	0	4	10	8
gene:AT4G16280	614	1264	879	1159	1220
gene:AT4G16295	0	0	0	0	0
gene:AT4G16310	610	911	1189	1163	1206
gene:AT4G16330	785	894	686	607	656
gene:AT4G16340	1201	475	2437	2671	2744
gene:AT4G16350	54	13	18	37	33
gene:AT4G16360	299	961	815	1019	1106
gene:AT4G16370	3866	7902	3102	3811	3864
gene:AT4G16380	1	0	1552	1460	1320
gene:AT4G16390	661	483	1938	3042	3267
gene:AT4G16400	570	317	2202	3054	3227
gene:AT4G16410	539	315	2183	3029	3197
gene:AT4G16420	123	444	912	951	1054
gene:AT4G16430	187	41	952	962	1055
gene:AT4G16440	394	25	398	418	453
gene:AT4G16442	0	18	456	521	597
gene:AT4G16444	165	30	257	299	317
gene:AT4G16447	0	0	43	46	58
gene:AT4G16450	330	86	1733	2139	2474
gene:AT4G16451	0	0	0	0	0
gene:AT4G16460	1444	535	6	9	6
gene:AT4G16470	1066	83	127	146	163
gene:AT4G16480	659	237	416	461	488
gene:AT4G16490	214	101	1476	1612	1596
gene:AT4G16500	783	676	1229	1157	1195
gene:AT4G16510	67	42	399	485	435
gene:AT4G16515	0	0	246	261	199
gene:AT4G16520	552	1164	3100	3035	3088
gene:AT4G16530	3	4	0	0	0
gene:AT4G16535	885	460	276	240	262
gene:AT4G16540	892	469	288	254	287
gene:AT4G16545	0	0	0	1	0
gene:AT4G16550	0	0	1	0	0
gene:AT4G16555	0	0	0	0	0
gene:AT4G16560	0	0	1	1	0
gene:AT4G16563	0	0	202	82	69
gene:AT4G16566	5	241	326	283	288
gene:AT4G16570	0	2	222	240	251
gene:AT4G16580	447	190	593	600	593
gene:AT4G16590	0	0	0	14	3
gene:AT4G16600	639	416	15	11	6
gene:AT4G16610	0	0	11	15	24
gene:AT4G16620	0	0	8	7	16
gene:AT4G16630	1620	2031	966	1136	1296
gene:AT4G16640	0	0	6	13	14
gene:AT4G16650	332	991	923	1087	1203
gene:AT4G16660	11440	6239	5834	6131	6946
gene:AT4G16670	71	111	292	241	242
gene:AT4G16680	1694	660	208	286	278
gene:AT4G16690	2124	1175	131	385	423
gene:AT4G16695	18	63	392	492	598
gene:AT4G16700	42	61	121	157	195
gene:AT4G16710	245	358	572	618	637
gene:AT4G16720	4395	3437	4360	6468	7002
gene:AT4G16730	0	0	1	0	2
gene:AT4G16740	431	263	12	7	5
gene:AT4G16745	1268	651	180	112	133
gene:AT4G16750	0	0	48	58	90
gene:AT4G16760	4380	4413	2585	3277	2714
gene:AT4G16765	2	138	425	480	430
gene:AT4G16770	180	421	753	569	587
gene:AT4G16780	16	0	1249	656	783
gene:AT4G16790	9	3	238	292	251
gene:AT4G16800	9	46	267	317	388
gene:AT4G16807	1	61	68	82	64
gene:AT4G16810	0	0	0	0	0
gene:AT4G16820	212	2	21	23	15
gene:AT4G16830	2378	2981	2042	2213	2198
gene:AT4G16835	483	178	86	97	117
gene:AT4G16840	0	0	164	108	120
gene:AT4G16845	1	0	689	883	868
gene:AT4G16850	3	15	235	210	211
gene:AT4G16855	0	0	4	0	3
gene:AT4G16857	13	6	274	289	242
gene:AT4G16860	325	159	12054	12034	13125
gene:AT4G16880	6	10	825	1021	990
gene:AT4G16890	595	250	15282	12997	13303
gene:AT4G16900	354	136	1294	1238	1155
gene:AT4G16915	18	4	3	9	10
gene:AT4G16920	130	92	4298	3937	4058
gene:AT4G16930	6	5	1	0	0
gene:AT4G16940	1109	255	1040	834	767
gene:AT4G16950	141	436	16110	13503	14334
gene:AT4G16955	12	54	3382	3024	3250
gene:AT4G16957	157	828	542	463	458
gene:AT4G16960	592	168	1437	927	982
gene:AT4G16970	2484	669	213	267	328
gene:AT4G16980	49	1	6866	7414	7792
gene:AT4G16983	41	0	6863	7413	7790
gene:AT4G16990	1	0	15933	15516	15968
gene:AT4G17000	4	4	63	154	186
gene:AT4G17010	212	73	315	344	335
gene:AT4G17020	442	67	464	494	556
gene:AT4G17030	0	0	264	525	516
gene:AT4G17040	123	469	5776	7173	7633
gene:AT4G17050	1278	1448	1392	1399	1386
gene:AT4G17060	352	267	341	418	488
