comp100009_c0	GO:0004364,GO:0009734
comp148340_c0	GO:0000139,GO:0005634,GO:0005737,GO:0005768,GO:0005774,GO:0005794,GO:0005802,GO:0006811,GO:0006878,GO:0006882,GO:0010008,GO:0016021
comp148345_c1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0006952,GO:0042803,GO:0045892,GO:0050777,GO:0071219
comp148349_c0	GO:0009451,GO:0009507
comp148350_c1	GO:0005634
comp148353_c0	GO:0004563,GO:0005773,GO:0005829,GO:0005975,GO:0009505,GO:0015929
comp148354_c3	GO:0005525,GO:0005634,GO:0005829,GO:0006351,GO:0006355,GO:0008327,GO:0009536,GO:0009707,GO:0016021,GO:0016817,GO:0045036,GO:0046872
comp148356_c1	GO:0000975,GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0006281,GO:0008144,GO:0009303,GO:0009791,GO:0009793,GO:0010507,GO:0016301,GO:0016303,GO:0030307,GO:0036092,GO:0040019,GO:0042802,GO:0043621,GO:0045893,GO:2000234
comp148358_c1	GO:0004970,GO:0005262,GO:0005622,GO:0005794,GO:0005886,GO:0006816,GO:0008066,GO:0009506,GO:0009507,GO:0009536,GO:0009611,GO:0015276,GO:0016021,GO:0016491,GO:0019722,GO:0034220,GO:0046872,GO:0055114,GO:0070417,GO:0070588,GO:0071230,GO:0071260,GO:0071311
comp148359_c0	GO:0009507
comp148360_c0	GO:0004707,GO:0005524,GO:0005622,GO:0006952
comp148363_c0	GO:0005739
comp148364_c0	GO:0017038,GO:0042597
comp148366_c0	GO:0045335
comp148367_c0	GO:0005524,GO:0006810,GO:0016021,GO:0016887
comp148371_c0	GO:0004252,GO:0016021
comp148372_c3	GO:0005576,GO:0016042,GO:0016788
comp148374_c0	GO:0003700,GO:0005634,GO:0006351,GO:0008270,GO:0043565
comp148376_c0	GO:0046474
comp148377_c0	GO:0000166,GO:0003729,GO:0005634,GO:0006397,GO:0008380,GO:0043484
comp148378_c0	GO:0016758
comp148380_c4	GO:0005739
comp148381_c0	GO:0005829,GO:0005856,GO:0009846,GO:0009860,GO:0030036,GO:0051015
comp148383_c1	GO:0000062,GO:0003735,GO:0003995,GO:0005347,GO:0005743,GO:0005777,GO:0006412,GO:0009055,GO:0015867,GO:0016021,GO:0033539,GO:0048653,GO:0048767,GO:0050660,GO:0052890,GO:0055088
comp148384_c1	GO:0005315,GO:0005887,GO:0006817,GO:0015293,GO:0022891
comp148385_c0	GO:0004341,GO:0042597,GO:0046178
comp148386_c3	GO:0005829,GO:0016491
comp148387_c1	GO:0003856,GO:0005768,GO:0005794,GO:0005802,GO:0009073,GO:0009423,GO:0009507,GO:0009570,GO:0046872
comp148387_c2	GO:0003856,GO:0005737,GO:0009073,GO:0009423,GO:0009507,GO:0033587,GO:0042802,GO:0046872,GO:0051287
comp148388_c0	GO:0016021
comp148389_c4	GO:0009705,GO:0016021,GO:0046786
comp148390_c0	GO:0004321,GO:0005524,GO:0005777,GO:0009695,GO:0016874,GO:0031408
comp148391_c0	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
comp148392_c3	GO:0005634,GO:0016429,GO:0031515
comp148393_c0	GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0043565,GO:0048759,GO:0071555,GO:1901348
comp148395_c1	GO:0005576,GO:0005618,GO:0005886,GO:0005975,GO:0006952,GO:0031225,GO:0042973,GO:0046658,GO:0071555
comp148396_c0	GO:0003677,GO:0005634,GO:0006351,GO:0006355
comp148397_c1	GO:0004674,GO:0005524,GO:0005776,GO:0006914,GO:0015031,GO:0031410
comp148397_c2	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
comp148399_c0	GO:0005886,GO:0009507,GO:0009793,GO:0048364,GO:0048367
comp148400_c0	GO:0000028,GO:0000139,GO:0000287,GO:0000749,GO:0004012,GO:0005524,GO:0005783,GO:0005794,GO:0005802,GO:0005886,GO:0006886,GO:0006892,GO:0006897,GO:0007612,GO:0016020,GO:0016021,GO:0019829,GO:0030335,GO:0032456,GO:0034220,GO:0042584,GO:0043231,GO:0045332,GO:0048194,GO:0055085,GO:0061092,GO:0070062,GO:0098655,GO:1990530
comp148401_c0	GO:0009507,GO:0031425,GO:0031426
comp148401_c2	GO:0005737,GO:0005874,GO:0005929,GO:0036064,GO:0060271,GO:0060296,GO:2000147,GO:2000253
comp148401_c3	GO:0005634,GO:0008270,GO:0016049,GO:0016874,GO:0016925,GO:0031668,GO:0061665
comp148402_c0	GO:0005739
comp148404_c0	GO:0000350,GO:0000398,GO:0005654,GO:0005681,GO:0006366,GO:0006369,GO:0006406,GO:0008380,GO:0010467,GO:0031124,GO:0044822,GO:0071013
comp148404_c1	GO:0000350,GO:0000398,GO:0005654,GO:0005681,GO:0006366,GO:0006369,GO:0006406,GO:0008380,GO:0010467,GO:0031124,GO:0044822,GO:0071013
comp148405_c0	GO:0005768,GO:0006885,GO:0010008,GO:0015385,GO:0016021,GO:0032580
comp148410_c2	GO:0003735,GO:0006412,GO:0009507,GO:0015934,GO:0019843
comp148414_c0	GO:0005829,GO:0016020,GO:0016021,GO:0017112,GO:0017137,GO:0034066,GO:0042147,GO:0043234,GO:0043547,GO:1903363
comp148417_c0	GO:0009507,GO:0009535,GO:0009567,GO:0009977,GO:0010027,GO:0031361,GO:0033281,GO:0043235,GO:0071806
comp148418_c0	GO:0000922,GO:0001833,GO:0003723,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0006364,GO:0008283,GO:0019843,GO:0030282,GO:0030595,GO:0042256,GO:0043022,GO:0043148,GO:0044822,GO:0048539
comp148420_c1	GO:0035251
comp148421_c2	GO:0000139,GO:0016021,GO:0016757,GO:0071555
comp148422_c0	GO:0000050,GO:0004088,GO:0005524,GO:0005951,GO:0006207,GO:0006526,GO:0006541,GO:0009507,GO:0044205
comp148423_c0	GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009409,GO:0030154,GO:0046872,GO:0048441
comp148424_c0	GO:0005634,GO:0005737,GO:0006378,GO:0008420,GO:0070940
comp148425_c0	GO:0005524,GO:0005618,GO:0005634,GO:0005829,GO:0005886,GO:0009408,GO:0009506,GO:0046686
comp148426_c0	GO:0005886,GO:0006071,GO:0006629,GO:0008889,GO:0009506,GO:0010026,GO:0010442,GO:0031225,GO:0046658,GO:0052541
comp148426_c1	GO:0006071,GO:0006629,GO:0008889,GO:0031225,GO:0048046
comp148427_c2	GO:0004174,GO:0005739,GO:0005743,GO:0006552,GO:0009646,GO:0046872,GO:0051539
comp148427_c6	GO:0004174,GO:0004610,GO:0005739,GO:0005743,GO:0005829,GO:0005975,GO:0006048,GO:0006281,GO:0009506,GO:0046872,GO:0051536
comp148428_c0	GO:0005975,GO:0006952,GO:0009793,GO:0010584,GO:0042973
comp148430_c0	GO:0000166,GO:0000381,GO:0000932,GO:0003723,GO:0005634,GO:0005737,GO:0006397,GO:0006417,GO:0008380,GO:0009845,GO:0043484
comp148432_c0	GO:0004721,GO:0006470
comp148434_c0	GO:0009881,GO:0018298
comp148435_c0	GO:0000139,GO:0000938,GO:0005794,GO:0009860,GO:0010008,GO:0012505,GO:0015031,GO:0019953
comp148437_c1	GO:0005737,GO:0009636,GO:0009718,GO:0009801,GO:0016758,GO:0043231,GO:0050284,GO:0052696,GO:0080043,GO:0080044,GO:0080167
comp148437_c2	GO:0005634,GO:0006351,GO:0006355,GO:0008289,GO:0043565
comp148438_c0	GO:0003676,GO:0004527,GO:0005739,GO:0006259,GO:0016891,GO:0035194,GO:0046872,GO:0090065,GO:0090502
comp148439_c6	GO:0000166,GO:0003723,GO:0005681,GO:0005737,GO:0006397,GO:0008380,GO:0051028
comp148440_c0	GO:0000139,GO:0005768,GO:0005774,GO:0005794,GO:0005802,GO:0008168,GO:0016021
comp148441_c0	GO:0003756,GO:0005788,GO:0045454
comp148442_c0	GO:0004674,GO:0005524
comp148445_c2	GO:0005739
comp148447_c0	GO:0016021,GO:0016614,GO:0050614,GO:0050660
comp148448_c0	GO:0004842,GO:0005634,GO:0005737,GO:0005829,GO:0016567,GO:0016874,GO:0042742,GO:0043066,GO:0070696,GO:2000028
comp148449_c0	GO:0004018,GO:0006163,GO:0006189,GO:0044208,GO:0051262,GO:0070626
comp148450_c1	GO:0000943,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0004523,GO:0004540,GO:0005524,GO:0005634,GO:0005737,GO:0006278,GO:0006310,GO:0008233,GO:0008270,GO:0015074,GO:0019076,GO:0032197,GO:0046872,GO:0071897,GO:0090501
comp148450_c2	GO:0000943,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0004540,GO:0005524,GO:0005634,GO:0005737,GO:0006278,GO:0006310,GO:0008233,GO:0008270,GO:0015074,GO:0019076,GO:0032197,GO:0071897,GO:0090501
comp148451_c2	GO:0005634,GO:0005680,GO:0005819,GO:0007067,GO:0009561,GO:0031625,GO:0042787,GO:0051301
comp148453_c1	GO:0005739
comp148454_c1	GO:0006396,GO:0006415,GO:0009507,GO:0009570,GO:0009657,GO:0016149,GO:0043022
comp148455_c0	GO:0000287,GO:0004743,GO:0005524,GO:0005829,GO:0016301,GO:0030955
comp148456_c0	GO:0003700,GO:0005634,GO:0006351,GO:0009873,GO:0043565,GO:0045893
comp148459_c0	GO:0000139,GO:0000271,GO:0005794,GO:0016021,GO:0016757,GO:0045489,GO:0047262,GO:0071555
comp148460_c0	GO:0004034,GO:0005737,GO:0006006,GO:0006012,GO:0030246,GO:0070062
comp148462_c2	GO:0001104,GO:0005887,GO:0006357,GO:0006369,GO:0010219,GO:0015173,GO:0016592,GO:0045892,GO:0048440,GO:0048441,GO:0048442,GO:0048443,GO:0048510,GO:0048833,GO:0070847
comp148463_c1	GO:0009536,GO:0031359
comp148464_c0	GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0010200
comp148466_c0	GO:0005543,GO:0005794,GO:0005829,GO:0006897,GO:0015031,GO:0016020,GO:0016050,GO:0016192,GO:0019898,GO:0030904,GO:0032502,GO:0032585,GO:0035091,GO:0045324,GO:0046982,GO:0051604,GO:0090351
comp148469_c0	GO:0005525,GO:0042254
comp148472_c2	GO:0005886,GO:0009507,GO:0009706,GO:0009941,GO:0015031,GO:0016491
comp148473_c0	GO:0005886,GO:0007405,GO:0007596,GO:0016021,GO:0016787,GO:0019369,GO:0030168,GO:0042136,GO:0043196,GO:0046340,GO:0046872,GO:0071926
comp148475_c0	GO:0005634,GO:0005737,GO:0046872,GO:0051213
comp148476_c0	GO:0000166,GO:0000289,GO:0000790,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005844,GO:0008143
comp148477_c3	GO:0004367,GO:0005975,GO:0006650,GO:0008654,GO:0009331,GO:0009627,GO:0009941,GO:0045017,GO:0046168,GO:0046486,GO:0051287
comp148478_c0	GO:0003964,GO:0004519,GO:0006310,GO:0009036,GO:0032197,GO:0032199,GO:0046872,GO:0090305
comp148479_c2	GO:0006351,GO:0006355
comp148480_c0	GO:0004806,GO:0008970,GO:0009507,GO:0016042,GO:0047714
comp148482_c0	GO:0004674,GO:0005524,GO:0005543
comp148483_c1	GO:0003677,GO:0003700,GO:0006351,GO:0006355,GO:0046872
comp148486_c4	GO:0006952,GO:0009607,GO:0009740
comp148487_c0	GO:0003677,GO:0005634,GO:0008270,GO:0009867,GO:0010150
comp148488_c0	GO:0005886,GO:0015171,GO:0015203,GO:0015293,GO:0015297,GO:0015846,GO:0016021,GO:1902047
comp148489_c0	GO:0003677,GO:0003700,GO:0006351,GO:0006355,GO:0046872
comp148490_c0	GO:0000139,GO:0004175,GO:0004190,GO:0005634,GO:0005789,GO:0005798,GO:0005887,GO:0006508,GO:0007219,GO:0043231
comp148492_c0	GO:0005737,GO:0031417,GO:0043066,GO:0048659
comp148492_c2	GO:0003723,GO:0009055,GO:0009414,GO:0009507,GO:0009534,GO:0009535,GO:0009644,GO:0009773,GO:0009982,GO:0010117,GO:0031119,GO:0071484
comp148495_c0	GO:0000139,GO:0005794,GO:0009832,GO:0016021,GO:0016757,GO:0035884,GO:0071555
comp148495_c1	GO:0000139,GO:0005768,GO:0005794,GO:0005802,GO:0016021,GO:0016757,GO:0045489,GO:0071555
comp148496_c1	GO:0005618,GO:0016021,GO:0030599,GO:0042545,GO:0043086,GO:0045330,GO:0045490,GO:0046910,GO:0071944
comp148497_c7	GO:0008152,GO:0016758,GO:0046527,GO:0047254
comp148498_c0	GO:0000215,GO:0005634,GO:0006388
comp148500_c0	GO:0005215,GO:0005524,GO:0005739,GO:0005743,GO:0006811,GO:0006879,GO:0016021,GO:0042626,GO:0046686,GO:0055085
comp148502_c4	GO:0003735,GO:0005618,GO:0005730,GO:0005774,GO:0005829,GO:0006412,GO:0009506,GO:0009507,GO:0016020,GO:0019843,GO:0022626,GO:0022627
comp148504_c0	GO:0004674,GO:0005524,GO:0005576,GO:0005886,GO:0006468,GO:0006952,GO:0009506,GO:0016021,GO:0080167
comp148505_c0	GO:0005576,GO:0005975,GO:0009405,GO:0016829,GO:0030246
comp148506_c0	GO:0005886,GO:0006807,GO:0009506,GO:0015031,GO:0016021,GO:0042936,GO:0042937,GO:0042938,GO:0042939
comp148509_c0	GO:0000287,GO:0004743,GO:0005524,GO:0005737,GO:0016301,GO:0030955
comp148510_c0	GO:0005507,GO:0009809,GO:0010413,GO:0016722,GO:0045492,GO:0046274,GO:0048046,GO:0052716
comp148512_c0	GO:0003677,GO:0046872
comp148513_c0	GO:0004672,GO:0004674,GO:0005524,GO:0005634,GO:0005730,GO:0005737,GO:0005886,GO:0006468,GO:0009734,GO:0010540,GO:0016301,GO:0035556
comp148515_c0	GO:0008380,GO:0009507,GO:1900865
comp148515_c1	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp148515_c2	GO:0008380,GO:0009507,GO:1900865
comp148515_c3	GO:0005739
comp148515_c4	GO:0005739,GO:0010182,GO:0080156
comp148517_c0	GO:0004222,GO:0005524,GO:0008270,GO:0009941,GO:0016021,GO:0031969
comp148518_c1	GO:0004525,GO:0005737,GO:0006364,GO:0019843
comp148519_c0	GO:0000794,GO:0000795,GO:0005524,GO:0007129,GO:0009506,GO:0010777,GO:0030983,GO:0043073,GO:0045143
comp148520_c0	GO:0008380,GO:0009507,GO:1900865
comp148520_c2	GO:0005739,GO:0010182,GO:0080156
comp148520_c4	GO:0008380,GO:0009507,GO:1900865
comp148527_c1	GO:0000139,GO:0005794,GO:0006486,GO:0008378,GO:0016021
comp148528_c0	GO:0008380,GO:0009507,GO:1900865
comp148529_c0	GO:0005886,GO:0015207,GO:0015208,GO:0015210,GO:0015294,GO:0016021,GO:0035344,GO:0098655,GO:0098702,GO:0098710,GO:0098721
comp148530_c0	GO:0004413,GO:0005524,GO:0006952,GO:0009086,GO:0009088,GO:0009507,GO:0009570,GO:0009617,GO:0009620
comp148532_c0	GO:0000278,GO:0003677,GO:0004521,GO:0005847,GO:0006378,GO:0006979,GO:0046872,GO:1900363
comp148533_c0	GO:0005975,GO:0008422,GO:0009507,GO:0048046
comp148534_c0	GO:0000139,GO:0005886,GO:0008270,GO:0009507,GO:0009832,GO:0009834,GO:0010400,GO:0016021,GO:0016760,GO:0030244,GO:0071555
comp148535_c0	GO:0000049,GO:0004809,GO:0006400,GO:0008033,GO:0008168,GO:0010467,GO:0030488
comp148536_c1	GO:0005615,GO:0007275,GO:0033612,GO:0045168,GO:0048046
comp148537_c0	GO:0004497,GO:0005506,GO:0009507,GO:0016705,GO:0020037,GO:0031408,GO:0047987
comp148539_c0	GO:0016746,GO:0080167
comp148540_c0	GO:0005623,GO:0006887
comp148541_c0	GO:0000139,GO:0000271,GO:0005768,GO:0005794,GO:0005802,GO:0006486,GO:0010411,GO:0016021,GO:0033843,GO:0035252
comp148544_c0	GO:0004842,GO:0005886,GO:0016874
comp148546_c0	GO:0005886
comp148549_c2	GO:0004143,GO:0005524,GO:0005886,GO:0006952,GO:0007205,GO:0009506,GO:0016020
comp148552_c0	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0007275,GO:0016597
comp148553_c0	GO:0003824,GO:0009116,GO:0045735
comp148555_c0	GO:0000139,GO:0005768,GO:0005794,GO:0005802,GO:0009834,GO:0010417,GO:0016021,GO:0042546,GO:0045492,GO:0047517,GO:0071555,GO:0080116
comp148556_c2	GO:0000166,GO:0003729,GO:0005847,GO:0031047,GO:0031123,GO:0042868,GO:0045892,GO:0048589,GO:0060968,GO:0098789
comp148558_c0	GO:0005737,GO:0005773,GO:0006914,GO:0008270,GO:0015031,GO:0043130,GO:0051258
comp148559_c0	GO:0003824
comp148559_c4	GO:0003844,GO:0005975,GO:0005978,GO:0009501,GO:0009507,GO:0009536,GO:0009570,GO:0009791,GO:0019252,GO:0043169
comp148561_c0	GO:0009507,GO:0009534,GO:0009535,GO:0009941,GO:0010287
comp148562_c2	GO:0005654,GO:0005819,GO:0005874,GO:0007067,GO:0009524,GO:0032147,GO:0051301,GO:0060236
comp148563_c0	GO:0003723,GO:0003968,GO:0004197,GO:0004386,GO:0004519,GO:0005524,GO:0006351,GO:0008168,GO:0008242,GO:0008270,GO:0016021,GO:0016896,GO:0019079,GO:0019082,GO:0033644,GO:0039502,GO:0039520,GO:0039579,GO:0039595,GO:0039644,GO:0039648,GO:0044172,GO:0044220
comp148563_c3	GO:0005576,GO:0005618,GO:0005773,GO:0016042,GO:0016788
comp148564_c0	GO:0003723,GO:0005739,GO:0006397,GO:0009507,GO:0010087,GO:0010182,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:0080156,GO:1900865
comp148565_c1	GO:0005975,GO:0016020,GO:0016021,GO:0032580,GO:0050378,GO:0050662
comp148566_c0	GO:0004820,GO:0005524,GO:0005739,GO:0005768,GO:0005794,GO:0005802,GO:0005829,GO:0006426,GO:0015966,GO:0046686,GO:0046983
comp148567_c2	GO:0016491,GO:0046872
comp148568_c1	GO:0003924,GO:0005200,GO:0005525,GO:0005737,GO:0005874,GO:0007017
comp148568_c3	GO:0008757,GO:0009507,GO:0010189,GO:0032259,GO:0050342,GO:0051741
comp148571_c3	GO:0005739,GO:0008380,GO:0009507,GO:0010182,GO:0080156,GO:1900865
comp148571_c4	GO:0008380,GO:0009507,GO:1900865
comp148571_c6	GO:0005739
comp148572_c2	GO:0001789,GO:0003924,GO:0004871,GO:0005095,GO:0005525,GO:0005789,GO:0005834,GO:0005886,GO:0006571,GO:0008219,GO:0009094,GO:0009506,GO:0009738,GO:0009740,GO:0009749,GO:0009785,GO:0009788,GO:0009789,GO:0009845,GO:0010027,GO:0010119,GO:0010244,GO:0016247,GO:0034260,GO:0042127,GO:0046872,GO:0071215,GO:0072593
comp148573_c0	GO:0005730,GO:0006364
comp148575_c0	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp148575_c1	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp148575_c2	GO:0008380,GO:0009507
comp148576_c2	GO:0003951,GO:0004402,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0006351,GO:0006355,GO:0006741,GO:0008270,GO:0009506,GO:0010385,GO:0019674,GO:0042393,GO:0042736,GO:0043971,GO:0043972,GO:0044030,GO:0044154,GO:0080188
comp148577_c0	GO:0005634,GO:0005829,GO:0016192
comp148579_c0	GO:0003677,GO:0004519,GO:0005634,GO:0006281,GO:0006310,GO:0007067,GO:0046872,GO:0051301,GO:0051321
comp148580_c0	GO:0005739
comp148580_c1	GO:0016020
comp148581_c0	GO:0003746,GO:0003924,GO:0005525,GO:0005739,GO:0070125
comp148582_c0	GO:0003992,GO:0005507,GO:0005739,GO:0005829,GO:0006526,GO:0009507,GO:0009570,GO:0030170,GO:0042742,GO:0042802,GO:0044419,GO:0048364,GO:0080022
comp148583_c0	GO:0004185,GO:0005576,GO:0006508,GO:0008239,GO:0009561
comp148586_c0	GO:0004707,GO:0005524,GO:0005622
comp148588_c0	GO:0005886,GO:0009055,GO:0015035,GO:0045454
comp148593_c0	GO:0000122,GO:0000790,GO:0000922,GO:0005634,GO:0005737,GO:0005813,GO:0005829,GO:0005874,GO:0006342,GO:0006351,GO:0007067,GO:0008352,GO:0042393,GO:0043156,GO:0043234,GO:0045014,GO:0051013,GO:0051301,GO:0071473
comp148594_c2	GO:0004842,GO:0005634,GO:0006351,GO:0006355,GO:0008134,GO:0009908,GO:0030154,GO:0031146
comp148597_c0	GO:0000307,GO:0004672,GO:0005634,GO:0005737,GO:0006351,GO:0006355,GO:0006468,GO:0007049,GO:0009414,GO:0009637,GO:0010119,GO:0016538,GO:0045737,GO:0045944,GO:0051301,GO:0070985,GO:0072593,GO:1901409,GO:1990069,GO:2000070
comp148600_c0	GO:0008270
comp148601_c3	GO:0003333,GO:0005886,GO:0005887,GO:0006865,GO:0015171,GO:0015172,GO:0015174,GO:0015175,GO:0015293,GO:0015399,GO:0015800,GO:0015802,GO:0015804,GO:0015809,GO:0016021,GO:0055085,GO:1990822
comp148603_c0	GO:0005789,GO:0006506,GO:0016021,GO:0016746
comp148604_c1	GO:0005635,GO:0005773,GO:0005774,GO:0005783,GO:0009705,GO:0015179,GO:0015297,GO:0015807,GO:0016021,GO:0031966,GO:0080144,GO:1902475
comp148606_c1	GO:0000287,GO:0004737,GO:0030976
comp148607_c0	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0008361,GO:0009414,GO:0010090,GO:0030308,GO:0032876,GO:0042631,GO:0043565,GO:0045892,GO:2000037,GO:2000038
comp148607_c1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0008361,GO:0009414,GO:0010090,GO:0030308,GO:0032876,GO:0042631,GO:0043565,GO:0045892,GO:2000037,GO:2000038
comp148607_c2	GO:0003677,GO:0003700,GO:0005634,GO:0006351
comp148612_c0	GO:0005509,GO:0006644,GO:0008654,GO:0016021,GO:0050200
comp148615_c2	GO:0004252,GO:0009505,GO:0009506
comp148616_c0	GO:0005216,GO:0006812,GO:0015288,GO:0031359,GO:0034220,GO:0042802,GO:0046930
comp148618_c1	GO:0006810,GO:0009941,GO:0016021
comp148619_c0	GO:0005634
comp148621_c0	GO:0000418,GO:0000419,GO:0003677,GO:0003899,GO:0005634,GO:0005665,GO:0005730,GO:0005737,GO:0006366
comp148622_c1	GO:0000226,GO:0000910,GO:0000911,GO:0000922,GO:0005634,GO:0005819,GO:0005874,GO:0005938,GO:0007067,GO:0008283,GO:0009524,GO:0009574,GO:0043622,GO:0046983,GO:0048528,GO:0055028,GO:0072686
comp148622_c8	GO:0000910,GO:0005634,GO:0005819,GO:0005874,GO:0005938,GO:0007067,GO:0009524,GO:0043622,GO:0046983
comp148629_c0	GO:0005783,GO:0005789,GO:0016021
comp148632_c0	GO:0005730,GO:0042254
comp148634_c0	GO:0005975,GO:0009507,GO:0009737,GO:0047274
comp148639_c1	GO:0001104,GO:0006351,GO:0016592
comp148641_c1	GO:0000287,GO:0004765,GO:0005524,GO:0009073,GO:0009423,GO:0009507,GO:0009536,GO:0019632,GO:0046872
comp148642_c1	GO:0006897,GO:0007015,GO:0030479,GO:0032587,GO:0035091,GO:0051015,GO:0051017,GO:0051666,GO:1900027
comp148644_c0	GO:0008270,GO:0016567,GO:0016874
comp148647_c0	GO:0000932,GO:0005634,GO:0005737,GO:0016779,GO:0050265,GO:0060964,GO:0071076
comp148648_c0	GO:0004190,GO:0031225,GO:0046658
comp148650_c1	GO:0000166,GO:0000184,GO:0003723,GO:0005730,GO:0005737,GO:0009611,GO:0009863,GO:0009867,GO:0042742,GO:0048571,GO:0051028
comp148653_c0	GO:0009908,GO:0030154
comp148655_c0	GO:0000139,GO:0005789,GO:0005794,GO:0015914,GO:0016021,GO:0031902
comp148656_c0	GO:0005739
comp148659_c0	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009793,GO:0010431
comp148660_c0	GO:0005739,GO:0009507,GO:0009793,GO:0016020
comp148662_c0	GO:0005773,GO:0005774,GO:0005783,GO:0005794,GO:0006098,GO:0009045,GO:0009535,GO:0016021,GO:0031969,GO:0042732,GO:0046872
comp148664_c0	GO:0008757,GO:0032259,GO:0045335
comp148664_c1	GO:0008757,GO:0032259,GO:0045335
comp148667_c4	GO:0008517,GO:0009941,GO:0015231,GO:0015350,GO:0015884,GO:0015885,GO:0016021,GO:0031969,GO:0051958
comp148668_c2	GO:0003729,GO:0005634,GO:0006379,GO:0006397,GO:0031047,GO:0031123,GO:0042868,GO:0045892,GO:0060968
comp148669_c0	GO:0005524,GO:0005778,GO:0006635,GO:0016558,GO:0042623
comp148671_c2	GO:0006810,GO:0016021
comp148672_c0	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
comp148672_c1	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
comp148672_c2	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
comp148673_c1	GO:0004861,GO:0005654,GO:0007050,GO:0031490,GO:0032877,GO:0045736
comp148674_c0	GO:0000139,GO:0008270,GO:0015031,GO:0016021,GO:0031902,GO:0032586
comp148675_c0	GO:0000139,GO:0005794,GO:0006486,GO:0008378,GO:0016021
comp148677_c0	GO:0000139,GO:0004767,GO:0005789,GO:0016021,GO:0046872,GO:0050290
comp148678_c0	GO:0004616,GO:0009507,GO:0009570,GO:0030267,GO:0051287
comp148680_c1	GO:0009507,GO:0015979,GO:0015995,GO:0016630
comp148680_c2	GO:0009507,GO:0015979,GO:0015995,GO:0016630
comp148682_c0	GO:0004872,GO:0009651,GO:0009725,GO:0009744,GO:0009788,GO:0016021
comp148683_c3	GO:0000096,GO:0006546,GO:0006636,GO:0006733,GO:0008652,GO:0009072,GO:0009106,GO:0009108,GO:0009117,GO:0009266,GO:0009416,GO:0009535,GO:0009695,GO:0009915,GO:0009965,GO:0010176,GO:0010189,GO:0015994,GO:0016021,GO:0019216,GO:0019288,GO:0019748,GO:0030154,GO:0031347,GO:0031408,GO:0044272,GO:0045893,GO:0071555
comp148684_c0	GO:0005739,GO:0010182,GO:0080156
comp148686_c0	GO:0004842
comp148689_c0	GO:0005886
comp148690_c0	GO:0008922,GO:0009507,GO:0009536,GO:0009941,GO:0030497
comp148692_c0	GO:0004970,GO:0005262,GO:0005622,GO:0005886,GO:0006816,GO:0008066,GO:0009611,GO:0009630,GO:0009864,GO:0016021,GO:0019722,GO:0045087,GO:0050832,GO:0070588,GO:0071230
comp148693_c1	GO:0005739,GO:0009507,GO:0010182,GO:0031425,GO:0031426,GO:0080156
comp148694_c0	GO:0004806,GO:0006071,GO:0012511,GO:0016021,GO:0019433
comp148695_c0	GO:0002119,GO:0006679,GO:0008120,GO:0016020,GO:0016021,GO:1904508
comp148697_c1	GO:0002072,GO:0002138,GO:0004029,GO:0004030,GO:0005524,GO:0005737,GO:0005739,GO:0005759,GO:0005829,GO:0007626,GO:0009507,GO:0009699,GO:0021768,GO:0042472,GO:0042572,GO:0042573,GO:0042574,GO:0042803,GO:0043065,GO:0046686,GO:0048048,GO:0050269,GO:0050885,GO:0060013,GO:0060166,GO:0060324,GO:0070062,GO:0070324,GO:0070403
comp148699_c0	GO:0000911,GO:0000919,GO:0005769,GO:0005802,GO:0006810
comp148700_c1	GO:0003747,GO:0006415,GO:0009507,GO:0009658,GO:0010027,GO:0016149,GO:0032544,GO:0040008,GO:0043022
comp148705_c0	GO:0004721,GO:0005634,GO:0005829,GO:0005886,GO:0009742,GO:0046872
